# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  petml/data/unsupervised/petase_hmm.txt
# target sequence database:        petml/data/tmp/sequences.fasta
# output directed to file:         ./petml_output/petase_hmmout/output.txt
# MSA of all hits saved to file:   ./petml_output/petase_hmmout/aln.sto
# per-seq hits tabular output:     ./petml_output/petase_hmmout/tab_output.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 0
# domain reporting threshold:      score >= 0
# sequence inclusion threshold:    score >= 0
# domain inclusion threshold:      score >= 0
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence Description
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.7   1.7  4.8e-119  4.8e-119      11     302 ..     132     425 ..     124     426 .] 0.95

>> Seq164  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.7   0.8  4.6e-119  4.6e-119       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq296  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.6   0.8  5.2e-119  5.2e-119       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq85  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.4   1.0  5.9e-119  5.9e-119      20     302 ..      18     297 ..       6     298 .] 0.94

>> Seq211  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.3   0.0  6.2e-119  6.2e-119       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq388  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.2   0.9  6.8e-119  6.8e-119       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq434  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  392.2   0.0    7e-119    7e-119       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq324  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.8   0.0  8.9e-119  8.9e-119       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq460  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.6   0.0    1e-118    1e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq126  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.5   0.0  1.1e-118  1.1e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq131  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.4   0.7  1.2e-118  1.2e-118       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq414  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.5   0.0  1.1e-118  1.1e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq369  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.4   0.0  1.1e-118  1.1e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq271  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.3   0.8  1.3e-118  1.3e-118       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq223  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.2   0.0  1.4e-118  1.4e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq395  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.1   1.3  1.5e-118  1.5e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq298  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  391.0   0.8  1.6e-118  1.6e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq255  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.7   1.9  1.9e-118  1.9e-118      11     302 ..     132     425 ..     124     426 .] 0.95

>> Seq32  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.7   1.5  1.9e-118  1.9e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq239  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.6   0.8    2e-118    2e-118       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq340  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.4   0.9  2.3e-118  2.3e-118       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq360  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.4   1.5  2.3e-118  2.3e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq51  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.5   0.0  2.3e-118  2.3e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq5  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.2   1.9  2.8e-118  2.8e-118      11     302 ..     132     425 ..     124     426 .] 0.95

>> Seq347  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.3   0.9  2.5e-118  2.5e-118       6     299 ..       6     287 ..       2     293 .] 0.95

>> Seq84  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.3   0.0  2.5e-118  2.5e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq165  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.2   0.0  2.8e-118  2.8e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq432  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.0   1.7  3.1e-118  3.1e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq195  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  390.0   1.0  3.2e-118  3.2e-118      20     302 ..      18     297 ..       6     298 .] 0.94

>> Seq3  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.9   0.0  3.3e-118  3.3e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq366  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.8   0.0  3.6e-118  3.6e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq332  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.8   0.0  3.7e-118  3.7e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq26  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.6   0.0    4e-118    4e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq243  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.3   0.5  5.3e-118  5.3e-118       6     290 ..       6     281 ..       2     293 .] 0.95

>> Seq192  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.2   0.9  5.4e-118  5.4e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq12  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.2   0.0  5.4e-118  5.4e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq425  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.1   1.0  5.7e-118  5.7e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq260  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.1   0.4  5.9e-118  5.9e-118       6     290 ..       6     281 ..       2     293 .] 0.95

>> Seq355  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  389.0   0.3  6.5e-118  6.5e-118       6     290 ..       6     281 ..       2     293 .] 0.95

>> Seq331  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.9   0.9  6.6e-118  6.6e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq315  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.8   1.1  7.3e-118  7.3e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq404  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.8   0.0  7.1e-118  7.1e-118       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq232  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.5   1.1  8.8e-118  8.8e-118      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq27  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.6   0.1  8.4e-118  8.4e-118      44     302 ..       2     253 .]       1     253 [] 0.99

>> Seq293  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.2   0.4  1.1e-117  1.1e-117       6     290 ..       6     281 ..       2     293 .] 0.95

>> Seq163  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.2   1.3  1.1e-117  1.1e-117      20     302 ..      18     296 ..       6     297 .] 0.94

>> Seq350  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.0   0.0  1.3e-117  1.3e-117       4     302 ..       5     307 ..       2     308 .] 0.96

>> Seq449  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  387.8   1.9  1.5e-117  1.5e-117      11     302 ..     132     425 ..     124     426 .] 0.95

>> Seq335  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  388.0   0.1  1.3e-117  1.3e-117      37     302 ..       1     256 [.       1     257 [] 0.99

>> Seq490  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  387.9   0.6  1.4e-117  1.4e-117       6     290 ..       6     281 ..       2     293 .] 0.95

>> Seq159  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  387.7   0.4  1.6e-117  1.6e-117       6     290 ..       6     281 ..       2     293 .] 0.95

>> Seq313  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  387.7   0.4  1.6e-117  1.6e-117       6     290 ..       6     281 ..       2     293 .] 0.95
